,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2012-01-07,312.60908921809664,267.55557597781683,312.8924357149617,354.066226435325,347.1624981030472,311.62728057749166,355.18624877175387,444.7795533692343,236.696898964012,267.2298702878544,319.2435677824582,246.57520886487097,517.2948706692902,245.05881966900074,325.34918460546396,160.35738024496018,416.88193094249567,468.2576231472458,203.3177949252152,295.02859923737674,324.24094721616086,402.4242490858927,236.46578058360717,529.1320898600728,358.0490115235696
2012-01-08,312.61814822182185,268.52488937642244,314.65894144139236,354.8634187631501,347.6879203191137,316.6731456524756,355.2949568164573,457.1269754467981,237.01396409439698,272.88268861243245,319.2435677824582,247.68040731935582,519.2969104925783,271.83723468094394,325.8202527991787,160.4660882896636,435.72465869108885,468.520334255279,204.5407604281287,296.8494589861591,324.6667203912492,402.9587303056845,238.65805948512627,529.8205741431947,376.2032549890412
2012-01-09,312.8174463037782,281.2980846290746,314.93071155315084,358.8674984097262,357.7071784392791,320.7225203176781,355.4580188835125,472.3189246941014,237.8745694482991,277.33971844527275,319.49721988676623,254.8913742846828,520.7916461072504,308.4809047497227,332.85909869372534,160.8012714274992,454.43150138380287,468.64716030743296,204.5407604281287,302.84651945229785,324.70295640615035,409.24567889103247,242.1276579119105,531.5961388733505,404.7391167236897
2012-01-10,313.0348623931851,281.8688018637676,320.17587471009114,360.6974171622338,359.8179263072707,364.10608915806915,355.7569660064468,482.75489698563,238.7895288245529,277.6477245719325,320.04981911400847,299.24425652367944,528.5099172811933,323.43731990016863,334.89737453191464,160.9733924982796,456.1436530878818,468.7015143297848,204.5407604281287,309.1153500301953,324.75731042850214,427.21874228199835,256.69453590216915,531.6776699068781,406.74115654697766
2012-01-11,313.2975735012183,282.46669610963636,326.27258421720813,366.3230584756359,378.32547091802843,365.1659925939276,356.44545028956856,488.090650179823,242.89325751210708,290.1944447314525,320.04981911400847,299.3439055646575,534.8874559037941,323.78156204172944,366.01505232826935,161.01868751690608,457.4028546056964,470.4951970673912,204.6041734542057,319.45167328074575,324.75731042850214,428.61382885569236,260.47214045561304,534.44066604309,417.2224238571328
2012-01-12,313.74146468375733,282.52105013198815,335.5852400468013,382.25784602841264,383.85146319045236,366.2621320446871,357.27887863229483,493.19992828088385,242.99290655308525,301.7627924886418,320.1494681549866,301.97101664499024,536.6992566488511,326.6351482151943,366.4227074959072,161.01868751690608,459.5588974923143,470.8847342275785,204.88500256968956,322.19655140950715,324.8026054471285,428.7225369003958,273.3087487343423,543.8257939024855,433.23874244343705
2012-01-13,313.77770069865835,282.52105013198815,341.21088136020336,385.09331419442685,383.9692302388812,377.1329365150293,360.02375676105623,494.26889072046754,243.3462076983714,301.8986775445211,320.1766451661625,302.1340787120454,565.7786586070167,327.64975663242626,373.688028483586,161.01868751690608,464.2333434145615,472.0261686969645,204.9755926069424,335.0603366994123,324.8660184732055,428.7225369003958,277.3128283809184,570.7400939703082,450.9037997077433
2012-01-14,313.9951167880653,282.52105013198815,341.8903066395998,389.2966919229592,384.47653444749693,393.8105623732795,389.88223303959643,502.47634809557604,243.3733847095472,302.17044765627963,320.2038221773384,302.2156097455729,576.6132270624579,327.92152674418486,379.65791193854886,161.02774652063133,464.631939578474,478.55771038289504,205.04806463674475,360.3258980892328,324.9022544881067,428.7225369003958,277.6661295262045,585.1982639158633,457.78864253896006
2012-01-15,314.50242099668134,282.52105013198815,348.5486743776844,390.05764823588333,384.47653444749693,401.6284825882006,419.7044733032354,505.2121672206122,243.3733847095472,302.55092581274164,320.2038221773384,302.2246687492982,585.2645756201052,327.94870375536067,380.49134028127526,161.2270446025876,468.5726061989732,478.6573594238733,205.25642172242627,363.22477928132406,328.5983280080231,428.78594992647277,277.76577856718256,590.0720079200668,464.1571221578356
2012-01-16,315.19996428352823,282.6478761841421,350.61412722704955,400.46644351623587,384.50371145867285,402.48908794210274,419.8041223442135,505.58358637334885,243.3733847095472,302.9676399841046,320.2128811810636,302.5507928834085,590.3738537211661,335.75756496655663,380.6996973669568,161.2270446025876,478.1389141328744,478.86571650955483,205.44666080065724,377.47459214119783,329.1781042464413,428.8312449450992,278.762268976964,608.9962667021873,476.03347604168465
2012-01-17,315.50797041018785,295.1674193324863,363.8040366510649,406.94363117981493,384.94760264121186,409.95370701173766,425.53847170231904,517.6320613279782,243.3733847095472,303.53835721879767,320.385002251844,302.74103196163946,594.051809233632,336.57287530183225,380.772169396759,161.39916567336797,479.7967118146015,480.14303603482,205.8452569645698,379.2773338825296,334.3689133810298,428.8312449450992,279.0068620775467,633.4374587530071,481.69535336998774
2012-01-18,316.05151063370505,305.1685594452012,366.55797378355163,408.6376648764432,386.17962714785074,425.4083673670743,445.9665251028373,531.8909331915772,243.42773873189893,304.49861161367784,320.52994631144867,302.99468406594747,604.6508435922158,346.1482422394588,381.216060579298,161.94270589688512,480.39460606047027,490.76924740457946,205.94490600554798,379.4222779421341,360.5947291657306,428.8312449450992,288.93553016045934,669.5557066057194,487.37534870574166
2012-01-19,321.15172973104063,305.2138544638276,368.40601054350975,418.1858548028939,386.73222637509315,432.31132820574163,451.0939212113488,534.4002772234812,243.5092697654265,306.95360162323016,320.53900531517394,304.0183514869047,605.2759148492604,348.47640619685706,381.4606536798807,169.59756404475115,480.4942551014485,520.6549006942956,205.9539650092732,379.60345801663976,367.5701620342002,428.96713000097844,290.9375699837474,673.6503762895483,500.94573628621885
2012-01-20,323.27153660275735,305.41315254578393,370.7885285232598,420.76767086460023,390.43735889873483,441.85951813219236,479.2311867820848,541.4663001292038,244.0075149703172,336.0330035813958,324.6608520101788,305.76673920588473,610.3217799242442,365.6160412450968,382.0494889220243,169.6156820522017,480.4942551014485,522.9558876405181,206.3435021694605,379.64875303526634,382.1098630132829,436.92999427550416,296.164615133237,678.8864804427632,521.4372027128142
2012-01-21,323.42553966608716,305.4765655718609,371.7125469032389,421.20250304341386,391.6603244016483,457.7127746514415,480.10085113971206,549.3657513776523,244.51481917893315,341.0969866638303,351.59327008545165,307.2705338242821,618.0762871130884,366.05993242763583,382.49338010456324,177.58760533045273,486.1017784073999,523.6987259459913,206.92327840787868,380.00205418055236,382.9070553411081,461.32589130769736,298.63772315023994,680.3449800425343,534.4459320623239
2012-01-22,324.35861704979163,311.5823340827032,383.9331429286487,431.7653013870965,392.24010064006654,463.18441290151384,480.31826722911904,549.8277605676419,247.83947354611283,341.1241636750062,351.76539115623206,310.49553915048364,640.3161412586636,367.76302512798935,383.1365693690585,181.93592711858963,502.3173950756606,535.846849941599,217.2958376733304,380.3462963221132,390.08178629153394,464.61430965997596,302.6508618005413,706.416792763905,534.735820181533
2012-01-23,324.59415114664904,311.8903402093629,385.83553371095866,433.2238009868674,403.3917342258927,463.31123895366784,480.31826722911904,550.0723536682248,257.5597845433439,345.97073066803375,352.17304632387,315.8041153335008,643.405261528986,368.7413975303202,383.6076375627733,182.16240221172177,504.0204877760143,542.5052176796836,217.30489667705564,380.35535532583845,390.1814353325122,477.5505669796833,307.37060274141487,706.7247988905648,553.9409080791377
2012-01-24,324.911216277034,312.37046740680296,392.58449148629614,440.20829285906234,410.62081919867035,463.35653397229424,480.481329296174,550.4075368060602,257.63225657314615,351.1796578100728,353.1423597224756,318.4040494026576,656.5589349380999,368.7595155377708,383.8069356447296,182.66064741661248,504.2650808765969,548.0312099521076,217.30489667705564,381.6779698697301,391.01486367523836,483.5657454532727,312.55235287227805,706.7882119166417,560.7804558917279
2012-01-25,324.911216277034,312.45199844033056,393.0736776874616,441.0779572166897,416.32799154559996,463.410887994646,480.7893354228338,550.7608379513463,257.659433584322,352.8465144955253,353.4231888379593,319.89878501732966,656.5589349380999,369.92812701833253,383.8069356447296,182.70594243523888,504.3919069287508,548.1217999893604,217.30489667705564,381.9769169926645,400.4181095420845,484.39011479227366,317.0003237013932,706.8516249427188,565.2737217394696
2012-01-26,324.9383932882098,312.5969424999351,404.80508751170584,441.17760625766783,421.0205554752978,463.4652420169977,480.7893354228338,552.2374555585678,257.659433584322,353.5802937972734,353.4503658491352,327.17316500873375,675.8636718766829,371.5225116739829,383.8069356447296,182.85994549856878,509.88166318627367,548.1217999893604,217.377368706858,382.17621507462087,407.2304803434991,509.76438422679746,317.13620875727236,707.114336050752,571.0896021311025
2012-01-27,325.01992432173745,313.4122528352108,409.87812959786567,441.3769043396241,421.30138459078165,463.4652420169977,480.80745343028434,557.9718049166734,257.659433584322,354.3684271213732,353.52283787893754,343.3887816769943,679.5778634040499,371.67651473731263,383.8069356447296,183.08642059170086,510.1987283166588,556.9271516103377,217.53137177018775,382.2215100932473,413.2365998133631,515.7433266854858,317.5076279100091,707.6125812556427,582.8481889665228
2012-01-28,325.01992432173745,313.6477869320682,416.4187302875216,444.0583694423085,423.412132458773,463.4652420169977,481.42346568360375,572.4209158585032,257.659433584322,354.87573132998915,353.8217850018719,346.17895482438223,684.0711292517914,372.5914741135665,383.8069356447296,183.6843148375697,515.0452953096864,556.9905646364148,229.09066052365174,382.3030411267748,433.1935850201665,516.1238048419477,328.23348832074674,707.7031712928955,592.2242578221932
2012-01-29,325.038042329188,313.9104980401015,421.15658923584573,445.85205217991495,423.412132458773,463.4652420169977,482.0485369406485,574.377660663165,258.43850790469656,355.20185546409937,353.88519802794883,349.3586651319573,696.9167965342459,372.68206415081926,383.8069356447296,188.2953477337399,515.5707175257529,556.9905646364148,229.90597085892742,386.78724797079104,455.5149701992693,516.1690998605742,358.99786497181543,707.7031712928955,606.8364308310782
2012-01-30,325.038042329188,320.2336826403505,434.3827346747622,447.6547939212467,423.4664864811247,463.51053703562417,484.6031759911789,592.7312022105929,262.0258733799095,355.53703860193497,353.95767005775116,350.21021148213407,698.5745942159731,373.14407334080886,383.8069356447296,197.24564341432168,515.8062516226104,556.9905646364148,237.08976081307858,400.5297566220487,480.12828332086923,516.1690998605742,359.1609270388706,708.2738885275885,616.167204668122
2012-01-31,325.038042329188,342.7362478939591,436.26700744962164,448.43386824162127,424.0824987344441,467.0526074922106,485.8804955164441,598.3930795388962,262.0258733799095,374.243881294649,354.1116731210809,352.55649344698304,700.0783888343706,373.497374486095,383.8069356447296,203.11587782830657,516.3316738386769,557.126449692294,238.1043692303105,415.22346066446136,491.1802678657173,516.1690998605742,359.5776412102337,708.8446057622814,617.9427693982781
2012-02-01,327.93757994774194,349.17061508119974,447.0099572217358,456.6356502132051,424.3838551723275,468.95033857401694,486.57280084671686,598.4419481504449,262.034018148501,374.3334737491549,355.1623482693772,352.67052020726317,704.9571052206453,373.8557443041185,383.8069356447296,218.1999892596604,520.2330179939785,557.4115165929946,238.60934488298008,434.98266926730383,492.7684977410488,516.1690998605742,363.3975376796208,708.8853296052388,618.6350747285506
2012-02-02,328.95567602167245,349.37423429598573,456.00992651528117,461.13970724427355,424.6933563788023,468.95848334260836,491.5655439932718,598.4419481504449,262.1399001401898,383.7976948524125,355.7243373021868,352.7193888188118,709.2412534997445,374.2629827336907,383.81508041332114,223.20087717480675,523.3117405215442,557.6558596507379,239.44825604789884,442.1419208591829,495.2282178556649,516.2098237035315,363.70703888609563,716.6310045357014,626.6495270225313
2012-02-03,329.3792039884275,350.058394857667,456.22983526725005,461.26187877314516,433.24536339981836,468.95848334260836,494.74200374393484,599.0609505633946,262.5389938011706,388.66012170150435,355.86279836824133,353.11033771120117,711.5869468540805,374.79239269213446,390.5833831128108,226.36104738828686,525.6737234130629,557.712873030878,251.56767171196708,449.9201748640116,508.5856383456325,516.3808638439517,363.7151836546872,721.2490883270501,631.0965706734595
2012-02-04,329.7701528808168,350.6855420392082,457.8587889855388,462.4428702189043,434.8498828123327,468.95848334260836,494.929333421538,599.7043872821188,264.29826381692243,392.3415571048369,355.93610128556435,353.11033771120117,714.2991547950311,379.7362672271408,391.47930765786964,238.08951415996586,532.6945139388873,558.8124167907229,252.3332799595628,460.5979664873944,511.4363073526378,516.5274696785976,363.7151836546872,723.0165031113934,631.3490584997944
2012-02-05,329.8027319551825,350.6855420392082,462.7130710660393,462.4428702189043,438.3032646951048,469.08065487147996,495.24697939660433,603.0763214789763,264.5426068746657,394.9560278226904,355.9686803599301,353.16735109134135,715.0973421169925,379.94803121051837,401.6032550170342,240.38633890275304,541.3605477201835,559.2603790632521,252.4310171826601,470.71376907796747,519.1982718202837,516.5274696785976,363.9106581008818,723.2852804749112,631.9762056813354
2012-02-06,332.03439854923823,350.7914240308969,467.78726189850886,466.9387824813814,460.61993063566064,475.7837994222383,495.6786521319509,603.0763214789763,265.3652285024015,397.611222383501,355.9686803599301,353.29766738880437,727.070151946415,381.739880300636,402.27927081012405,242.56099211666847,544.5777313138036,559.349971517758,252.5043200999831,475.66578838156516,523.5801573224803,516.6333516702864,364.28531745608825,729.817384885249,639.0458648187085
2012-02-07,333.9809982425932,350.7914240308969,469.7501511290467,475.0346824612765,462.00454129620596,475.7837994222383,500.47592083231115,606.1306097007678,265.53626864282194,398.95510920108916,356.06641758302743,353.29766738880437,733.9117575632276,384.28104810116656,405.0973607427636,244.7845139421326,547.4935584695406,559.4477087408554,266.57848022599785,475.8286837533941,538.9656251917175,516.7310888933837,364.3016069932711,737.26984814642,640.2024219586938
2012-02-08,341.172828908838,350.9706089399087,478.97002917456086,485.6228816301533,474.07508834872567,475.7837994222383,501.7139256582106,608.4437239807378,265.60957156014484,400.61664199374366,356.1967338804905,353.29766738880437,738.7253158007709,385.3398680180541,415.57153315136014,244.7845139421326,548.9026034358603,559.9119605505678,267.4906943082396,476.1870535714176,552.1031369297162,517.1057482485902,364.3830546791855,738.7847751044286,640.2431458016508
2012-02-09,345.1637655186454,352.28191668313116,488.6704485669704,486.33962126620025,481.34836670088487,476.2073273889934,504.1573562356438,616.2464122913407,265.84576984929674,401.63473806767416,356.6609856902028,353.50943137218195,750.7469942417418,401.72714242403885,433.7832357218283,245.85147862761173,560.9324266454227,561.8096916323741,274.91872326363625,476.3173698688807,553.1782463837868,517.5537105211196,373.03279892329874,738.7847751044286,640.3734620991138
2012-02-10,349.0976887483127,369.4918127168517,502.66316100707087,488.13961512490937,481.4053800810249,476.4435256781453,505.8596128712555,616.8491251671077,265.8864936922539,401.7894886709116,356.67727522738573,354.00626225626,767.2482954080067,404.27645499316077,441.3497257432795,250.58358917924053,567.3016356839316,570.2069480501526,288.4390391254328,476.3662384804294,553.1782463837868,517.9935280250576,373.4563268900538,738.7847751044286,647.2557915588839
2012-02-11,354.49767032443987,369.85018253487533,507.7780756824973,498.55677415336584,488.1736827805147,476.50053905828537,506.3727332925165,620.2943622812883,266.1145472128144,401.7894886709116,356.8483153678061,358.4370163700053,769.9605033489577,425.5587353226031,441.8058327844004,254.47678856595059,572.5957352683703,570.5245940252189,302.37473818539297,478.06849511604105,553.1782463837868,518.2948844629409,375.3377684346773,740.2426886822971,650.9535164993993
2012-02-12,354.53839416739714,370.48547448500784,509.63508292134657,507.9395475707092,490.7555744240023,476.5168285954682,513.9392233139675,626.6147027082485,266.9208793033673,401.7894886709116,357.0356450454092,358.56733266746846,769.9605033489577,430.8446901384502,455.0818055884536,255.51117417706402,575.4301147381925,570.6956341656393,309.50141070290624,478.29654863660164,553.8298278711023,520.5509853627708,379.4590213419478,749.1856445957022,654.0240942583735
2012-02-13,354.58726277894584,376.02391712718963,509.63508292134657,510.51329444560537,490.861456415691,476.5738419756083,514.0613948428393,628.2355116579458,267.4665787989941,401.83835728246027,357.6220683839932,359.47954674971015,770.9378755799307,432.89717182349403,459.2763614130472,256.7899028459206,585.6273650146802,570.9888458349312,311.9041174373821,479.07030165278877,558.8795843977974,520.5509853627708,385.7875065374996,756.6055287825073,664.7588992618963
2012-02-14,355.07594889443243,378.48363724180564,509.63508292134657,538.1484942763739,492.0261583242673,476.9729356365891,514.2324349832596,643.9630598080238,268.67200455052773,402.0989898773865,357.89084574751075,359.47954674971015,770.9378755799307,443.41206807504784,468.6428452932075,256.8632057632436,589.8137760706821,570.9969906035227,318.4606561534943,480.82142689994913,558.928453009346,520.9256447179772,388.6055964701392,756.9638986005308,665.8421534845583
2012-02-15,373.6867451258814,378.58137446490304,515.3608552411314,546.6923565287983,492.034303092859,478.1946509253057,514.2405797518511,644.134099948444,270.20322104571915,402.28631955498963,357.89084574751075,359.5772839728075,771.6301809102034,449.3170253038445,468.7161482105304,269.9274145839193,592.9576567469795,570.9969906035227,318.83531550870066,487.777059277042,565.5827289485555,525.5274389721428,396.7096412186256,757.4851637903834,665.8828773275155
2012-02-16,386.05864861628436,379.50987808432745,517.1445595626576,548.7611277510251,492.2216327704621,478.1946509253057,518.1174896013783,644.2644162459071,274.0719861266549,402.3188986293554,363.6899209846187,360.0333910139284,775.3930639994504,449.4473416013077,473.01658602681266,269.9274145839193,611.0390430199848,570.9969906035227,323.5511365231466,488.23316631816283,578.7609645295113,530.1862466064487,400.6924330598416,757.7050725423522,666.0864965423017
2012-02-17,394.27672012505104,380.02299850558853,519.6694378260052,548.924023122854,498.3953673627765,478.1946509253057,531.4178967112059,645.2988018570203,276.80862837338003,402.3677672409042,367.0781447186593,360.8152887987069,783.4482401363882,449.4473416013077,488.8825952429451,269.9274145839193,611.7883617303975,571.3553604215463,324.365613382291,488.3879169214003,579.6731786117532,533.4441540430262,400.78202551434754,757.7620859224924,666.900973401446
2012-02-18,399.36720049470335,380.3976578607949,524.4341274519999,548.9403126600369,499.54377973417,478.1946509253057,536.4595084693096,646.1458577905306,284.7823568244034,404.10260295088165,369.04103394919724,361.06777662504174,791.5767191906492,449.4554863698991,510.4743767788624,269.94370412110214,615.6571268113332,572.1861268178734,333.691373419494,498.59331196647935,579.7872053720334,544.4395916414752,406.0598355616031,757.7620859224924,667.0312896989092
2012-02-19,407.1291649623492,381.0329498109275,525.1182880136811,549.8118028993214,506.3690958137999,478.1946509253057,537.2251167169053,646.5286619143284,288.51266083928465,414.29985322736917,376.06996924361323,361.08406616222464,797.4979659566287,449.5043549814478,514.9214204297906,269.94370412110214,637.2326188100676,573.2042228918039,336.8026750214256,499.06570854478286,579.7872053720334,547.0133385163714,411.1340263940725,757.8028097654496,667.6584368804503
2012-02-20,414.98072188450095,386.4247866184633,525.4277892201558,549.9013953538272,507.67225878843084,486.8118160950531,538.9762419640657,647.4408759965703,288.6185428309735,428.2111179815551,380.15049830792645,361.08406616222464,799.2328016666063,449.52064451863066,521.6327097491402,269.94370412110214,653.8479467366128,573.2123676603953,350.9175589903976,505.80957693849837,579.7872053720334,556.0784659586483,412.0869643192714,757.9086917571384,667.6584368804503
2012-02-21,417.13094079264215,386.7179982877552,526.787965574927,549.9828430397416,507.67225878843084,488.9864693089685,555.3227925270933,648.3530900788119,288.65926667393063,431.5016044924983,383.3188132899981,361.08406616222464,815.0580870397813,449.94417248538576,522.5612133685647,284.4332474452805,659.5004161390748,573.2123676603953,355.51120847597184,511.24213758899134,579.836073983582,559.1327541804395,428.53125210539633,758.08787666615,667.6584368804503
2012-02-22,423.59788705424836,386.7587221307125,527.1300458557677,550.1783174859363,507.67225878843084,489.0271931519258,557.2775369890398,648.3530900788119,288.65926667393063,436.1278330524383,391.56946387313064,361.08406616222464,850.8624897677679,450.84009703044455,522.5612133685647,292.61059511109,659.5004161390748,574.4910963292521,355.7718410708979,511.5679283326491,580.4306420907574,567.4974315238524,445.95291212249435,758.2752063437532,667.6584368804503
2012-02-23,429.3236593740333,386.98677565127286,527.8712197975889,552.2633782453458,507.9980495320886,489.16565421798026,560.4947205826602,648.393813921769,288.76514866561945,445.5513303127386,399.23369111767914,361.08406616222464,850.9520822222738,450.9052551791761,522.6182267487048,292.7001875655959,663.1166933936757,575.2322702710734,356.9121086737,511.9996010679956,580.5202345452632,569.6883742749507,446.0343598084088,758.4869703271307,667.6584368804503
2012-02-24,431.2946933731626,387.7605286674601,529.6223450447493,553.9900691867321,510.66138886149065,490.42809334965415,567.5318006456673,649.4119099956995,288.91175450026543,450.2264274842274,402.1332287362329,361.27954060841927,852.4344301059166,451.0437162452307,522.6426610544792,308.38701187271647,666.3420217558876,575.4114551800851,356.9121086737,512.7489197784083,581.2532637184931,569.6883742749507,450.63615406257446,758.7720372278314,667.6584368804503
2012-02-25,432.3453685214589,388.200346171398,535.1689324555225,554.0796616412379,516.7781100736651,490.94935853950653,574.0313259816395,652.4254743745338,288.9280440374484,451.4155636985781,402.1332287362329,361.51573889757117,852.9882743701347,451.0437162452307,522.6426610544792,317.6639032983709,686.6143507799909,575.5173371717739,356.92839821088296,524.37964932699,582.0025824289061,571.3254727618307,453.56012598690285,759.0245250541662,667.6584368804503
2012-02-26,437.09376861027056,389.31617946842584,543.1182266007717,555.1059024837598,526.103870110868,503.6633423107501,577.8186433766608,665.611854724081,288.9280440374484,474.9295106220762,402.4101508683422,361.59718658348567,854.4950565595518,455.30343021855566,528.1973932338439,319.5372000744029,691.2242898027481,577.7082799228723,356.9854115910231,525.0475203514885,583.541943692689,577.1489823047133,457.2497061588268,760.8570979872411,667.6584368804503
2012-02-27,442.01320883950257,396.0600478621412,553.8041629927458,557.606346441333,535.7717104289118,503.6633423107501,592.7724385105514,667.9819823841913,288.9280440374484,476.7132149436023,406.62914099871,362.0207145502407,856.1484445836151,460.18214660483045,548.8932502247022,332.22674953987223,692.7717958351224,579.337233641161,360.89490051491606,539.0809566345459,583.8107210562066,592.2575280418413,457.65694458839897,763.919530977624,667.6584368804503
2012-02-28,442.11094606259985,396.67905027509084,564.4493755417627,558.062453482454,544.0793743921844,504.3230685666571,595.590528443191,668.7313010946041,288.9280440374484,477.87791685217866,406.6780096102587,362.118451773338,856.7348679221991,462.9758022316957,562.0226171941097,341.1371263789117,693.3989430166637,580.3308954093171,361.03336158097056,547.2664490689468,583.8433001305723,600.4185861704677,468.46505250924486,776.3810269225328,667.6584368804503
2012-02-29,442.2005385171057,400.77586887658714,572.5045516787005,558.1031773254111,544.8368378711887,504.3230685666571,595.6882656662882,672.7222377044114,297.39860337254976,478.3666029676654,406.76760206476456,363.7311159544439,857.6226476986666,463.383040661268,575.0786812461938,343.59684649352766,705.3961871518602,581.7888089871856,361.9211413574379,589.024677637279,583.9980507338097,602.7479899876208,468.88858047599996,778.4823772191252,667.6584368804503
2012-03-01,448.6128345891529,401.7777901378445,575.0774854776097,558.1031773254111,545.4700521083032,504.3230685666571,595.9768189895304,674.3894346831438,306.7365095274684,479.2322629373917,406.76760206476456,372.95680692810174,858.1997543451507,483.237112374344,576.1447254681716,351.97290823763933,708.4580585262628,592.9782656329077,362.12954097977945,607.0271988595513,584.7675262624555,606.9320131746315,470.73211559671347,788.4454822410686,667.7546213215309
2012-03-02,460.9084123073033,402.2026047526176,594.3624659142912,558.4558536093737,547.5780944419888,504.3230685666571,595.9768189895304,684.7372774694097,311.36137806943236,481.300228420627,407.14432445899735,374.2793429929615,858.5844921094737,498.33005425392486,577.427184682581,362.29670491363515,715.4234151345239,596.5931975435243,366.36967175742063,608.7344726887337,584.8717260736263,606.9720900250818,489.85678863159416,794.9539627541964,668.451958519366
2012-03-03,461.14887341000514,402.3789428945988,605.1271079452405,559.5218978313517,547.5780944419888,504.40322226755774,596.7783559985364,689.4503150823645,316.36296900562917,482.10176542963285,409.01190568998106,376.6038003190786,859.7306900323522,501.13543378544546,577.5073383834815,373.5823460004382,716.3131212145206,614.1869348912038,367.82846911381137,608.7825649092741,584.9358490343468,607.0201822456222,492.55796835194394,795.5631308810408,669.7103716235054
2012-03-04,469.32455090186517,409.1358998805186,614.5050909506093,565.2448720756538,547.5780944419888,504.4593298581882,597.7642465196137,701.9142155724062,323.03977229064833,492.87442283067213,409.42870493466415,378.11068989600966,860.2997813087462,504.1331821991275,582.6291598710293,377.36560068294585,731.6785856771634,619.4370023001923,369.3273433206524,611.3474833380931,587.4606906127152,607.0201822456222,513.8227452008703,796.4448215909473,671.7783371067405
2012-03-05,481.7243284311864,436.42021966707915,618.5047606255489,570.1422632006796,547.5780944419888,504.5394835590888,600.4734416100538,707.621159076528,323.68100189785304,492.90648431103233,409.42870493466415,378.80001172375466,860.5963500020782,504.18127441966783,583.6070350220164,380.59579482923965,735.4057327690407,621.0240455780239,369.3433740608325,635.0809941747574,588.6068885355937,607.4449968603952,514.9849738639289,797.3104815606737,672.2111670916038
2012-03-06,482.9747261652356,439.0492610566185,621.0215868338273,570.7514313275241,547.5780944419888,505.4852972297156,608.8975955747056,707.6692512970683,323.84932466974425,499.5271800054209,409.42870493466415,378.80001172375466,861.0452107271217,508.5897279692002,583.7833731639977,382.7519293834655,736.1992544079567,621.6492444450486,372.82204467991806,643.6975170215708,591.3802065867542,615.0435677057711,520.852224769852,800.1879994230051,673.6619490779043
2012-03-07,488.3209780153049,444.74017382056036,621.7509855120228,571.56098370662,547.5780944419888,509.62924356627616,611.8312210276672,708.430711455624,323.84932466974425,505.96352218773836,409.42870493466415,378.92825764519563,863.9227285894528,509.93631014433015,597.5137021282687,391.93754350667297,736.4076540302983,621.6973366655889,372.86212153036837,656.7385241580968,593.2317570775577,615.1637982571219,533.1958947085427,800.476552746247,683.2483317056148
2012-03-08,488.3209780153049,444.7481891906504,622.8009989938205,571.6731988878809,547.5780944419888,513.2281447367127,612.9213113599152,717.1354033734281,327.75280990360295,521.1847099887602,415.5684784236493,379.7217792841114,865.8704635213372,509.9763869947805,598.0827934046628,404.9384737927487,736.9687299366024,623.8294251095446,373.17472096388076,659.3355040672758,595.6123219943053,615.2038751075722,544.2811515430943,800.476552746247,691.9209621430584
2012-03-09,496.0558101522117,444.8684197420013,622.8009989938205,571.6731988878809,547.5861098120788,516.9552918285901,613.0174958009959,718.4659548083777,328.1856398884661,525.1122413328891,432.35266339223267,379.81796372519216,873.9259104618465,509.9763869947805,606.1061788648118,414.7893636334311,737.0088067870528,628.6146010533098,375.37093236855685,672.4887263850625,597.0069963899757,615.2038751075722,547.1426386652453,805.0212675873105,696.4256001336718
2012-03-10,503.4379660051561,445.22911139605384,622.8009989938205,571.6731988878809,547.5861098120788,516.9552918285901,613.3862028251386,722.2812709712457,328.2177013688264,528.502742880984,443.03715172228124,379.81796372519216,875.1202006052652,509.9763869947805,617.151358848913,421.04135230367706,738.4836348836235,628.6146010533098,379.4988479649372,676.4483192095516,615.3541785261203,615.2439519580226,549.1384658176702,805.9670812579375,713.3139849134258
2012-03-11,508.0788652873002,450.7196399077443,622.8490912143608,571.6731988878809,547.5861098120788,516.9633071986802,613.7228483689213,726.6656784105078,328.24976284918665,528.6390041725151,447.53377434280435,383.06418861166605,876.2423524178736,509.9763869947805,633.751190305425,421.2016597054782,738.4836348836235,639.1868742020977,379.7713705479992,681.0010494207053,619.4981248626809,615.2519673281128,564.776452863375,806.039219588748,713.4021539844165
2012-03-12,511.6216588671062,454.0219723848485,622.8490912143608,571.6731988878809,547.5861098120788,517.5404138451645,614.1156015033341,737.5986432133484,331.80057179908266,529.3684028507105,456.9438188285335,385.1802463154416,881.5725735277626,509.9763869947805,636.2760318837936,429.43344478796865,738.5958500648842,644.6453412334276,379.91564720962026,709.5838591618553,619.7706474457431,615.2519673281128,571.172718195242,806.039219588748,733.3043179180329
2012-03-13,513.4892400980899,455.424662150609,622.8891680648111,572.6029818183277,547.5861098120788,517.612552175975,614.9972922132407,741.221590494055,347.46260495505777,529.5768024730519,470.5939940919038,386.4146133093106,883.9130615940599,511.7237376744133,636.8771846405481,429.5777214495898,738.5958500648842,647.546905206029,379.9236625797103,712.5896229456274,619.8588165167338,615.2519673281128,571.8700553930772,806.039219588748,738.0414016412578
